18.1,0.00783239052086084
18.1001,-0.00601636100029866
18.1002,-0.0063384249905713
18.1003,0.00718826254573511
18.1004,-0.0102031928788929
18.1005,0.00879858248307781
18.1006,0.0242576538024165
18.1007,-0.0221195605938272
18.1008,-0.0269505205040843
18.1009,-0.0388668883475243
18.101,-0.0082708089335651
18.1011,-0.044019912308758
18.1012,-0.0237298805622439
18.1013,-0.0398330803389148
18.1014,-0.0346800563919442
18.1015,-0.0507832562847613
18.1016,-0.0456302323002657
18.1017,-0.0491729362876903
18.1018,-0.051749448283843
18.1019,-0.0446640403051534
18.102,-0.0511053202843852
18.1021,-0.0436978483106641
18.1022,-0.0514273842840791
18.1023,-0.0752601204583642
18.1024,-0.0478846802912893
18.1025,-0.052393576283581
18.1026,-0.076226312473743
18.1027,-0.0791248885238262
18.1028,-0.095872216930422
18.1029,-0.0649540723349335
18.103,-0.06237756031559
18.1031,-0.0739718644388794
18.1032,-0.0884647447257678
18.1033,-0.0874985527019887
18.1034,-0.120349081892796
18.1035,-0.116806377725909
18.1036,-0.104890009233428
18.1037,-0.0994149210423657
18.1038,-0.081701400573332
18.1039,-0.0652761363376735
18.104,-0.0823455285864444
18.1041,-0.0498170642863092
18.1042,-0.0723615444161597
18.1043,-0.0955501529206983
18.1044,-0.115840185682032
18.1045,-0.127434490255052
18.1046,-0.0858882326638435
18.1047,-0.095872216930422
18.1048,-0.104245881209807
18.1049,-0.107466521330974
18.105,-0.0717174164075799
18.1051,-0.0636658163246898
18.1052,-0.0678526483621775
18.1053,-0.0614113683095144
18.1054,-0.0543259602844798
18.1055,-0.0903971287753382
18.1056,-0.0810572725605144
18.1057,-0.101025241096278
18.1058,-0.138706730910507
18.1059,-0.144825947307529
18.106,-0.103923817198111
18.1061,-0.119060825831016
18.1062,-0.120349081892796
18.1063,-0.119060825831016
18.1064,-0.108754777381588
18.1065,-0.0675305843588629
18.1066,-0.0868544246865078
18.1067,-0.0923295128275983
18.1068,-0.125180042135652
18.1069,-0.10263556115209
18.107,-0.0878206167098407
18.1071,-0.108432713368819
18.1072,-0.121315273939954
18.1073,-0.117450505755549
18.1074,-0.154809932018398
18.1075,-0.157386444214667
18.1076,-0.150945163733886
18.1077,-0.118416697800595
18.1078,-0.0916853848098789
18.1079,-0.0884647447257678
18.108,-0.112941609554596
18.1081,-0.114873993638855
18.1082,-0.121637337955829
18.1083,-0.101347305107288
18.1084,-0.155131996042643
18.1085,-0.14708039546118
18.1086,-0.172845517504215
18.1087,-0.152233419827408
18.1088,-0.148046587528253
18.1089,-0.125502106152472
18.109,-0.108110649356127
18.1091,-0.129044810342712
18.1092,-0.13709641081087
18.1093,-0.139028794930676
18.1094,-0.145792139372891
18.1095,-0.13001100239626
18.1096,-0.129688938378331
18.1097,-0.117450505755549
18.1098,-0.124213850085665
18.1099,-0.095872216930422
18.11,-0.107144457318512
18.1101,-0.132265450523989
18.1102,-0.149334843618827
18.1103,-0.154809932018398
18.1104,-0.161251212519008
18.1105,-0.106822393306128
18.1106,-0.117772569770487
18.1107,-0.089108872741993
18.1108,-0.0916853848098789
18.1109,-0.109076841394434
18.111,-0.0704291603912896
18.1111,-0.0868544246865078
18.1112,-0.100059049063703
18.1113,-0.134197834636581
18.1114,-0.127434490255052
18.1115,-0.0759042484685438
18.1116,-0.0707512243952536
18.1117,-0.0585127922951296
18.1118,-0.0472405522935066
18.1119,-0.0639878803271434
18.112,-0.0214754326069262
18.1121,0.00461175064271009
18.1122,-0.0056942970100906
18.1123,0.0168501821463452
18.1124,-0.0424095923189788
18.1125,-0.0926515768365704
18.1126,-0.116484313711205
18.1127,-0.0836337846135544
18.1128,-0.0807352085542159
18.1129,-0.0775145684952704
18.113,-0.109076841394434
18.1131,-0.121637337955829
18.1132,-0.0936177688639368
18.1133,-0.0897530007585163
18.1134,-0.103601753186491
18.1135,-0.136452282771578
18.1136,-0.156098188115872
18.1137,-0.163183596675669
18.1138,-0.139672922971255
18.1139,-0.105212073245353
18.114,-0.0836337846135544
18.1141,-0.0752601204583642
18.1142,-0.0713953524033987
18.1143,-0.0591569202978291
18.1144,-0.025340200532328
18.1145,-0.026628456509599
18.1146,-0.0275946484932561
18.1147,-0.0279167124879427
18.1148,-0.0546480242848757
18.1149,-0.0314594164339392
18.115,-0.0488508722884855
18.1151,0.0120192223530595
18.1152,0.0126633503263058
18.1153,0.0245797177867286
18.1154,0.0252238457551702
18.1155,-0.00472810503985338
18.1156,-0.0176106646910894
18.1157,-0.0111693848524348
18.1158,-0.0346800563919442
18.1159,-0.0588348562964439
18.116,-0.0829896565998518
18.1161,-0.0981266650006004
18.1162,-0.0736498004341901
18.1163,-0.0607672403058201
18.1164,-0.0626996243177578
18.1165,-0.0717174164075799
18.1166,-0.0742939284436414
18.1167,-0.0833117206066662
18.1168,-0.0681747123655641
18.1169,-0.0884647447257678
18.117,-0.0849220406418468
18.1171,-0.0916853848098789
18.1172,-0.0868544246865078
18.1173,-0.107466521330974
